year,month,x,y,utmk_x,utmk_y,longitude,latitude,labels
2014,10,2491.5,571.5,944742.1946826574,1941524.7240214706,126.87291965970593,37.47404177407634,{차대사람}{화물차}
2014,10,2495.5,892.5,944758.1633830708,1940240.7479597284,126.87319666313175,37.46247012088856,{사업용자동차}{승용차}{화물차}
2014,10,2498.5,436.5,944770.1399083809,1942064.713953979,126.87319513016752,37.47891042554664,{승용차}
2014,10,2508.5,461.5,944810.0616594147,1941964.7158183295,126.87365413267014,37.47801152244005,{고령운전자}{승용차}{화물차}
2014,10,2523.5,975.5,944869.9442859654,1939908.7541493713,126.87448544795201,37.45948450406695,{렌터카}{승용차}{신호위반}
2014,10,2548.5,938.5,944969.7486635498,1940056.751390133,126.87560283154104,37.4608243752488,{승용차}
2014,10,2549.5,823.5,944973.7408386532,1940516.7428141215,126.87561357236632,37.46497056933198,{승용차}{신호위반}
2014,10,2555.5,703.5,944997.6938892734,1940996.7338652401,126.87584853472909,37.469298209081714,{승용차}{음주운전}
2014,10,2570.5,933.5,945057.5765158241,1940076.751017263,126.87659439236981,37.46100986537961,{승용차}
2014,10,2571.5,1602.5,945061.5686909273,1937400.8009072768,126.87683918108708,37.43689139139159,{승용차}{차대사람}
2014,10,2572.5,1602.5,945065.5608660307,1937400.8009072768,126.87688430553219,37.43689162874767,{택시}
2014,10,2579.5,1599.5,945093.5060917544,1937412.8006835547,126.87719928242325,37.43700144564607,{승용차}{차대사람}
2014,10,2586.5,680.5,945121.4513174781,1941088.732150038,126.87724113264967,37.470134766756665,{승용차}{승합차}
2014,10,2617.5,858.5,945245.2087456827,1940376.745424212,126.87869360035661,37.463724899229284,{승용차}
2014,10,2617.5,1530.5,945245.2087456827,1937688.795537948,126.87889350225515,37.43949803354391,{승용차}{음주운전}
2014,10,2627.5,939.5,945285.1304967165,1940052.751464707,126.87916909666095,37.46080706892033,{승용차}{차대사람}
2014,10,2638.5,894.5,945329.0444228536,1940232.7481088764,126.87965225139921,37.4624320027694,{승용차}{차대사람}{택시}
2014,10,2669.5,737.5,945452.8018510583,1940860.7364007565,126.88100502795194,37.468099458660504,{렌터카}{승용차}
2014,10,2669.5,871.5,945452.8018510583,1940324.7463936743,126.88104476606244,37.46326851582955,{승용차}{음주운전}
2014,10,2679.5,1606.5,945492.723602092,1937384.801205573,126.88171380786781,37.436772718350824,{승용차}
2014,10,2691.5,968.5,945540.6297033326,1939936.7536273533,126.88206656686359,37.459776672525926,{고령운전자}{승용차}
2014,10,2703.5,848.5,945588.535804573,1940416.744678472,126.88257273438032,37.46410571868075,{승용차}{승합차}{음주운전}
2014,10,2726.5,1328.5,945680.3558319507,1938496.7804739976,126.88375265465079,37.44680621782225,{승용차}{신호위반}{택시}
2014,10,2727.5,1022.5,945684.3480070541,1939720.75765435,126.88370748427988,37.45783833792608,{승용차}{음주운전}
2014,10,2775.5,2016.5,945875.9724120161,1935744.8317809177,126.88616618255666,37.422013898734974,{승용차}{신호위반}{이륜차}
2014,10,2782.5,1095.5,945903.9176377397,1939428.7630982527,126.88621148463766,37.45521943988862,{렌터카}{승용차}{승합차}
2014,10,2786.5,1634.5,945919.8863381533,1937272.8032936451,126.8865503438191,37.43578836175211,{승용차}{차대사람}
2014,10,2827.5,2050.5,946083.5655173917,1935608.834316434,126.88852213880193,37.4208002565878,{승용차}{차대사람}
2014,10,2856.5,1221.5,946199.3385953895,1938924.7724945783,126.88958834729033,37.45069415465842,{승용차}
2014,10,2857.5,1222.5,946203.3307704929,1938920.7725691523,126.8896337723941,37.45065833525786,{승합차}
2014,10,2858.5,1228.5,946207.3229455963,1938896.7730165964,126.88968065864064,37.45044225601993,{승용차}
2014,10,2864.5,1214.5,946231.2759962166,1938952.77197256,126.88994736526749,37.45094837842001,{승용차}
2014,10,2864.5,1215.5,946231.2759962166,1938948.772047134,126.88994765738049,37.450912326456795,{차대사람}
2014,10,2892.5,1294.5,946343.056899111,1938632.7779384812,126.89123440831041,37.44807072140573,{승용차}
2014,10,2932.5,1180.5,946502.7439032461,1939088.7694370437,126.89300652827137,37.452189911467656,{승용차}{화물차}
2014,10,3023.5,1549.5,946866.0318376533,1937612.7969548542,126.89722019404853,37.438907681597414,{승용차}
2014,11,1747.5,647.5,941772.0164057456,1941220.7296890956,126.83935470421265,37.47111922618668,{승합차}{시내버스}
2014,11,1752.5,1507.5,941791.9772812625,1937780.7938227456,126.83985242168445,37.44011612369186,{승용차}
2014,11,1857.5,649.5,942211.155667117,1941212.7298382437,126.84432125083832,37.47107472440207,{승용차}{승합차}{음주운전}
2014,11,1883.5,1260.5,942314.9522198047,1938768.7754029648,126.84568656353807,37.44905369119022,{고령운전자}{사업용자동차}{승용차}{화물차}
2014,11,1888.5,898.5,942334.9130953217,1940216.7484071725,126.84579879721682,37.46210562690906,{승합차}{신호위반}{화물차}
2014,11,1894.5,679.5,942358.8661459419,1941092.732075464,126.84600100785303,37.47000241543167,{승용차}{승합차}
2014,11,1915.5,1510.5,942442.7018231128,1937768.7940464676,126.84720891343136,37.440048734491995,{승용차}{음주운전}
2014,11,1918.5,1411.5,942454.678348423,1938164.7866636405,126.84731335787093,37.44361860107306,{승용차}{차대사람}
2014,11,1989.5,603.5,942738.1227807626,1941396.726407839,126.85026603192,37.47276594210593,{승용차}{택시}
2014,11,1995.5,390.5,942762.0758313829,1942248.7105235746,126.85047059310915,37.480446404367775,{이륜차}
2014,11,2003.5,613.5,942794.01323221,1941356.7271535792,126.85090118368561,37.472408892758445,{차대사람}{화물차}
2014,11,2005.5,584.5,942801.9975824166,1941472.7249909327,126.8509824541456,37.47345488283733,{이륜차}{차대사람}
2014,11,2009.5,731.5,942817.9662828301,1940884.7359533126,126.85120874676358,37.468156291297824,{승합차}{시내버스}
2014,11,2021.5,714.5,942865.8723840707,1940952.7346855544,126.85174518195328,37.4687721349884,{승용차}
