대지위치,착공예정일,실착공일,사용승인일,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정용면적(㎡),용적률(%),주용도,기타용도,위도,경도,labels
경기도 광명시 하안동 광명밤일마을지구도시개발구역내 5 3,20130425.0,20130425.0,20130701.0,242.6,103.01,42.46,144.65,144.65,59.62,단독주택,단독주택,37.45262,126.862293,단독주택
경기도 광명시 일직동 510-6,20130416.0,20130425.0,20140605.0,936.1,646.88,69.1,5956.22,4316.76,461.14,제1종근린생활시설,"제1,2종근린생활시설(일반음식점,의원)업무시설(사무소)",37.4212396,126.886224,제1종근린생활시설
경기도 광명시 소하동 1312-11,20130426.0,20130426.0,20130913.0,263.6,157.54,59.76,494.56,494.56,187.61,단독주택,"제1종근.생(소매점),다가구주택",37.4495324,126.8887687,단독주택
경기도 광명시 소하동 1337-2,20130502.0,20130502.0,20130729.0,597.4,72.6,12.15,72.6,72.6,12.15,자동차관련시설,,37.4476044,126.8854901,자동차관련시설
경기도 광명시 광명동 755,20130502.0,,,1501.2,12.5,0.83,12.5,12.5,0.83,제1종근린생활시설,,37.4697183,126.8474192,제1종근린생활시설
경기도 광명시 광명동 139-11,20130509.0,20130509.0,20131106.0,195.4,136.64,69.93,753.66,753.66,385.7,공동주택,다세대주택및근린생활시설,37.4808357,126.8561812,공동주택
경기도 광명시 하안동 869-3,20130510.0,20130510.0,20130813.0,165.0,95.41,57.82,172.82,172.82,104.74,단독주택,다가구주텍,37.4539285,126.8620098,단독주택
경기도 광명시 하안동 866,20130619.0,20130516.0,20131008.0,245.0,133.74,54.59,306.54,306.54,125.12,단독주택,다가구주택,37.4550632,126.8597424,단독주택
경기도 광명시 하안동 883-3,20130521.0,20130521.0,20131002.0,1001.8,290.37,28.98,333.26,333.26,33.27,제2종근린생활시설,일반음식점,37.45293059999999,126.8631226,제2종근린생활시설
경기도 광명시 소하동 1314-9,20130524.0,20130524.0,20131212.0,220.6,108.34,49.11,219.98,219.98,99.72,단독주택,다가구주택,37.4488998,126.889368,단독주택
경기도 광명시 철산동 177-1,20130525.0,20130525.0,20130903.0,201.0,116.39,57.91,315.22,315.22,156.83,공동주택,공동주택-도시형생활주택:단지형다세대(8세대),37.482692,126.8651482,공동주택
경기도 광명시 일직동 511-3,20130525.0,20130525.0,20160407.0,1477.3,1025.52,69.42,16174.5,10308.2,697.77,업무시설,"업무시설(오피스텔),제1종근린생활시설(소매점,의원)",37.4212396,126.886224,업무시설
경기도 광명시 하안동 865-11,20130527.0,20130527.0,20131002.0,203.2,109.995,54.13,242.335,242.335,119.26,단독주택,다가구주택,37.4548379,126.8596969,단독주택
경기도 광명시 일직동 광명역세권지구 단9-2,20130529.0,20130529.0,20140102.0,260.1,148.09,56.94,515.02,515.02,198.01,단독주택,제2종근린생활시설,37.4213009,126.8853993,단독주택
경기도 광명시 하안동 872-4,20130530.0,20130530.0,20131126.0,267.6,148.27,55.41,481.27,354.37,132.43,제1종근린생활시설,다가구주택 및 제1종근린생활시설,37.4531955,126.8600947,제1종근린생활시설
경기도 광명시 소하동 1325-1,20130530.0,,,2000.0,974.29,48.7145,2917.06,2746.5,137.325,교육연구시설,,37.4459818,126.8886425,교육연구시설
경기도 광명시 소하동 36-21,20130530.0,20130530.0,20141224.0,1225.0,618.39,50.48,2248.27,2248.27,183.53,공동주택,공동주택-다세대주택(도시형생활주택-단지형다세대주택),37.4522576,126.8902949,"대규모,공동주택,제1종근린생활시설"
경기도 광명시 소하동 548,20130619.0,20130619.0,20131011.0,330.0,196.2,59.45,196.2,196.2,59.45,제2종근린생활시설,제2종근린생활시설,37.4419913,126.8947352,제2종근린생활시설
경기도 광명시 하안동 876,20130625.0,20130625.0,20140801.0,554.3,313.56,56.57,1026.53,624.02,112.58,제2종근린생활시설,,37.4532154,126.8608127,제2종근린생활시설
경기도 광명시 소하동 29-4,20130625.0,20130625.0,20131108.0,92.0,49.87,54.21,143.21,143.21,155.66,단독주택,단독주택및제2종근린생활시설,37.4507973,126.8917303,단독주택
경기도 광명시 하안동 밤일택지지구 3- 8,20130625.0,20130625.0,20131011.0,287.8,136.91,47.57,465.85,336.93,117.07,단독주택,,37.4590598,126.8698947,단독주택
경기도 광명시 일직동 523-9,20130628.0,20130628.0,20140110.0,263.0,157.14,59.75,488.8,488.8,185.86,단독주택,다가구주택5가구,37.4212396,126.886224,단독주택
경기도 광명시 하안동 873-2,20130628.0,20130628.0,20131224.0,375.9,202.12,53.77,629.68,383.13,101.92,단독주택,단독주택(다가구주택),37.4533856,126.8601043,단독주택
경기도 광명시 일직동 505-1,20130628.0,20130628.0,20131129.0,262.0,156.78,59.84,493.6,493.6,188.4,단독주택,다가구주택(5가구) 및 제2종근린생활시설(일반음식점),37.4212396,126.886224,단독주택
경기도 광명시 일직동 510-12,20130625.0,20130701.0,20140828.0,735.8,511.5,69.52,5161.27,3417.38,464.44,업무시설,,37.4212396,126.886224,업무시설
경기도 광명시 일직동 510-13,20130719.0,20130719.0,20140623.0,735.6,513.79,69.85,5377.93,3549.81,482.57,제1종근린생활시설,"제1,2종근린생활시설(소매점,의원,일반음식점),업무시설(사무소)",37.4212396,126.886224,제1종근린생활시설
경기도 광명시 광명동 747,20130722.0,20130722.0,20131105.0,153.3,91.91,59.95,353.76,353.76,230.76,단독주택,다가구주택/제1종근린생활시설,37.4676507,126.8484138,단독주택
경기도 광명시 광명동 758-5,20130726.0,20130726.0,20131118.0,231.4,138.59,59.89,554.23,554.23,239.51,공동주택,"다세대주택(8세대), 제1종근린생활시설(소매점)",37.4705087,126.8461842,공동주택
경기도 광명시 하안동 877-2,20130730.0,20130730.0,20131223.0,620.3,371.8,59.94,418.0,418.0,67.39,제2종근린생활시설,제2종근린생활시설(일반음식점),37.4530501,126.8622784,제2종근린생활시설
경기도 광명시 일직동 500,20130807.0,20130807.0,20150430.0,77263.5,45286.23,58.61,257679.16,123852.23,160.3,판매시설,"판매시설(전문점),창고시설(창고)",37.4212396,126.886224,판매시설
경기도 광명시 일직동 500,20130807.0,20130807.0,20150430.0,77263.5,45286.23,58.61,257679.16,123852.23,160.3,판매시설,"판매시설(쇼핑센터),문화및집회시설(공연장)",37.4212396,126.886224,판매시설
경기도 광명시 하안동 867-3,20130809.0,20130809.0,20131226.0,326.1,167.39,51.33,387.5,225.24,69.07,단독주택,다가구주택,37.4540976,126.8623166,단독주택
경기도 광명시 소하동 1083-5,20130912.0,20130811.0,20140227.0,430.0,216.45,50.34,690.43,690.43,160.57,공동주택,"도시형생활주택-단지형다세대주택(12세대), 제2종근린생활시설(사무소)",37.433999,126.8785533,공동주택
경기도 광명시 철산동 230,20130814.0,20130814.0,20131126.0,250.9,145.15,57.85,402.87,402.87,160.57,공동주택,다세대주택-도시형생활주택(8세대),37.4799578,126.8647184,공동주택
경기도 광명시 광명동 95-7,20130819.0,20130819.0,20131205.0,356.3,209.2,58.74,659.62,659.62,185.13,공동주택,다세대주택,37.48317309999999,126.8551611,공동주택
경기도 광명시 하안동 882-4,20130821.0,20130821.0,20131224.0,265.0,149.24,56.32,334.94,334.94,126.39,제2종근린생활시설,제2종근린생활시설(일반음식점),37.4528564,126.8649118,제2종근린생활시설
경기도 광명시 일직동 505-8,20130904.0,20130904.0,20131226.0,262.4,152.73,58.2,494.37,494.37,188.4,단독주택,제1종근.생(소매점),37.4212396,126.886224,단독주택
경기도 광명시 일직동 505-11,20130904.0,20130904.0,20131206.0,257.3,153.64,59.71,494.52,494.52,192.19,단독주택,,37.4212396,126.886224,단독주택
경기도 광명시 일직동 504-2,20130904.0,20130904.0,20140211.0,273.6,161.26,58.94,544.69,544.69,199.08,단독주택,다가구주택,37.4212396,126.886224,단독주택
경기도 광명시 소하동 30-14,20130911.0,20130911.0,20140317.0,218.0,130.69,59.94,460.57,460.57,211.27,공동주택,공동주택/1종근린생활시설,37.4510342,126.8923236,공동주택
경기도 광명시 일직동 503-2,20130912.0,20130912.0,20140320.0,272.0,162.66,59.8,494.82,494.82,181.92,단독주택,"다가구주택(5가구), 제2종근린생활시설(일반음식점)",37.4212396,126.886224,단독주택
경기도 광명시 소하동 광명역세권 택지개발사업지구 내 단독주택용지 단 1 6,20130913.0,20130913.0,20131230.0,305.0,130.56,42.81,217.95,217.95,71.46,단독주택,단독주택-다가구주택(2가구),37.4397486,126.881855,단독주택
경기도 광명시 소하동 911-39,20130917.0,20130917.0,20140331.0,221.0,127.2,57.55,356.57,356.57,161.34,단독주택,다가구주택(4가구),37.4373687,126.8785911,단독주택
경기도 광명시 일직동 506-1,20130924.0,20130924.0,20140808.0,746.9,445.91,59.7,2405.41,1791.77,239.89,제1종근린생활시설,제2종근린생활시설,37.4212396,126.886224,제1종근린생활시설
경기도 광명시 일직동 506,20130924.0,20130924.0,20140730.0,853.6,511.28,59.9,2742.9,2045.03,239.58,제1종근린생활시설,제2종근린생활시설,37.4212396,126.886224,제1종근린생활시설
경기도 광명시 광명동 158-527,20131009.0,20131009.0,20140526.0,210.2,145.92,69.42,967.26,967.26,460.16,공동주택,"제1종근린생활시설(의원),공동주택(다세대주택)-도시형생활주택(원룸형)",37.4785455,126.8547153,공동주택
경기도 광명시 일직동 62-2,20131010.0,20131010.0,20151215.0,330.0,143.0,43.33,230.71,230.71,69.91,제2종근린생활시설,제2종근린생활시설(일반음식점),37.4212396,126.886224,제2종근린생활시설
경기도 광명시 하안동 866-14,20131014.0,20131014.0,20140328.0,331.7,190.81,57.52,294.16,163.78,49.38,단독주택,단독주택,37.4541723,126.8616086,단독주택
경기도 광명시 하안동 877-1,20131017.0,20131017.0,20140122.0,696.1,307.02,44.11,354.3,354.3,50.9,제2종근린생활시설,일반음식점,37.45309030000001,126.8619736,제2종근린생활시설
경기도 광명시 하안동 884-6,20131202.0,20131202.0,20231207.0,435.0,149.67,34.41,366.34,366.34,84.22,제2종근린생활시설,"일반음식점,사무소",37.4519342,126.8637311,제2종근린생활시설
경기도 광명시 하안동 884-5,20131202.0,20131202.0,20160912.0,470.8,177.7,37.74,459.82,459.82,96.67,제2종근린생활시설,일반음식점,37.4519714,126.8635993,제2종근린생활시설
경기도 광명시 하안동 241-3,20131204.0,20131204.0,20140512.0,785.0,222.3,28.32,169.78,169.78,21.63,단독주택,다가구주택,37.456822,126.8782514,단독주택
경기도 광명시 소하동 1079-2,20131205.0,20131205.0,20140425.0,383.0,229.37,59.89,658.93,658.93,172.04,공동주택,도시형생활주택(다세대주택),37.4342382,126.8786663,공동주택
경기도 광명시 소하동 1083-3,20131218.0,20131218.0,20140515.0,387.0,231.37,59.79,659.31,659.31,170.36,공동주택,도시형생활주택(다세대주택)10세대,37.434288,126.8785434,공동주택
경기도 광명시 일직동 503,20131224.0,20131224.0,20140730.0,259.2,154.94,59.78,494.52,494.52,190.79,단독주택,"단독주택(다가구주택),제2종근린생활시설(일반음식점)",37.4212396,126.886224,단독주택
경기도 광명시 하안동 882-5,20140121.0,20140121.0,20140509.0,303.6,164.72,54.26,385.08,385.08,126.84,제2종근린생활시설,제2종근린생활시설,37.4528197,126.865052,제2종근린생활시설
경기도 광명시 소하동 1380,20140128.0,20140128.0,20150108.0,1409.3,845.33,59.98,7004.06,3360.21,238.43,제1종근린생활시설,"제1, 2종근린생활시설",37.4332509,126.8797679,제1종근린생활시설
경기도 광명시 소하동 광명역세권지구 차고지2,20140204.0,20140204.0,20140417.0,2311.0,72.0,3.12,136.8,136.8,5.92,자동차관련시설,자동차관련시설,37.4397486,126.881855,자동차관련시설
경기도 광명시 소하동 광명역세권지구 차고지2,20140204.0,20140204.0,20140417.0,2311.0,72.0,3.12,136.8,136.8,5.92,자동차관련시설,자동차관련시설,37.4397486,126.881855,자동차관련시설
경기도 광명시 광명동 55-6,20140212.0,20140212.0,20140602.0,198.0,138.51,69.95,672.43,672.43,339.61,공동주택,"공동주택-다세대주택(도시형생활주택-단지형다세대),제2종근린생활시설(사무소)",37.48393859999999,126.8557379,공동주택
경기도 광명시 철산동 81,20140215.0,20140215.0,20140625.0,402.9,216.12,53.64,656.82,656.82,163.02,공동주택,공동주택-다세대주택(도시형생활주택-단지형다세대주택),37.4874581,126.8693184,공동주택
경기도 광명시 광명동 297-10,20140219.0,20140219.0,20140912.0,310.0,183.39,59.15,628.89,628.89,202.86,공동주택,다세대주택,37.4748862,126.8535888,공동주택
경기도 광명시 소하동 1398-6,20140304.0,20140304.0,20140814.0,280.3,130.6,46.59,220.4,220.4,78.63,단독주택,단독주택-다가구주택(2가구),37.4309786,126.8757939,단독주택
경기도 광명시 일직동 광명역세권택지개발지구 17 2,20130424.0,20140309.0,20130912.0,277.0,153.36,55.36,493.31,493.31,178.09,단독주택,"다가구주택,근린생활시설",37.416522,126.884789,단독주택
경기도 광명시 일직동 산 31,20140310.0,20140310.0,20141020.0,330.0,145.78,44.18,298.83,298.83,90.55,단독주택,단독주택,37.4212396,126.886224,단독주택
경기도 광명시 소하동 역세권택지개발지구 단독주택 39 2,20140312.0,20140312.0,20140718.0,317.0,149.3,47.1,209.86,209.86,66.2,단독주택,다가구주택,37.4397486,126.881855,단독주택
경기도 광명시 광명동 158-139,20140312.0,20140312.0,20140805.0,202.0,120.96,59.88,407.32,407.32,201.64,공동주택,공동주택-다세대주택(8세대),37.4807603,126.8534942,공동주택
경기도 광명시 하안동 883-1,20140314.0,20140314.0,20140624.0,268.8,144.16,53.63,288.32,281.915,104.88,제2종근린생활시설,제2종근린생활시설,37.453053,126.8628064,제2종근린생활시설
경기도 광명시 소하동 1276,20140318.0,20140318.0,20140618.0,293.9,137.42,46.75,415.94,292.92,99.66,단독주택,,37.4561036,126.8805574,단독주택
경기도 광명시 소하동 광명역세권지구 단1-1,20140319.0,20140319.0,20140718.0,280.0,137.52,49.11,223.93,223.93,79.97,단독주택,다가구,37.4397486,126.881855,단독주택
경기도 광명시 광명동 158-122,20140319.0,20140319.0,20140806.0,204.0,139.9,68.58,499.53,499.53,244.87,공동주택,다세대주택,37.4801357,126.8537748,공동주택
경기도 광명시 소하동 광명역세권 택지개발사업지구내 단독주택용지 단39 1,20140320.0,20140320.0,20140718.0,288.0,141.78,49.23,224.22,224.22,77.85,단독주택,단독주택-다가구주택(2가구),37.4397486,126.881855,단독주택
경기도 광명시 하안동 553,20140321.0,,,9767.0,293.94,3.0095,293.94,293.94,3.0095,제1종근린생활시설,"화장실, 샤워장",37.4602406,126.8586248,제1종근린생활시설
경기도 광명시 하안동 553,20140321.0,,,9767.0,293.94,3.0095,293.94,293.94,3.0095,제1종근린생활시설,"공중화장실, 관리사무소",37.4602406,126.8586248,제1종근린생활시설
경기도 광명시 소하동 1278-3,20140322.0,20140322.0,20140813.0,230.2,114.75,49.85,229.91,229.91,99.87,단독주택,다가구주택(4가구),37.4558269,126.8813977,단독주택
경기도 광명시 하안동 868-5,20140324.0,20140324.0,20140725.0,165.0,98.84,59.9,220.75,205.07,124.28,단독주택,,37.4537833,126.8622263,단독주택
경기도 광명시 광명동 98-12,20140326.0,20140326.0,20140730.0,248.6,148.13,59.59,494.33,494.33,198.85,공동주택,공동주택-다세대주택(도시형생활주택-단지형다세대주택),37.4826476,126.8543058,공동주택
경기도 광명시 광명동 158-514,20140326.0,20140326.0,20150828.0,742.9,517.82,69.7,6742.7,5072.15,682.75,제1종근린생활시설,"근린생활시설,업무시설,교육연구시설",37.4788777,126.8544966,제1종근린생활시설
경기도 광명시 하안동 866-6,20140404.0,20140404.0,20141023.0,459.9,245.212,53.31,449.525,449.525,97.74,단독주택,단독주택,37.4546035,126.8603738,단독주택
경기도 광명시 일직동 503-12,20140407.0,20140407.0,20141013.0,261.2,156.28,59.83,492.6,492.6,188.59,단독주택,다가구주택,37.4212396,126.886224,단독주택
경기도 광명시 소하동 1396-1,20140409.0,20140409.0,20150729.0,267.2,131.18,49.09,211.72,211.72,79.23,단독주택,,37.4317864,126.8759222,단독주택
경기도 광명시 하안동 880-1,20140418.0,20140418.0,20141210.0,368.6,220.05,59.7,438.88,438.88,119.07,제2종근린생활시설,제2종근린생활시설,37.4533365,126.8642604,제2종근린생활시설
경기도 광명시 소하동 1385-2,20140430.0,20140430.0,20141031.0,1347.0,546.8,40.59,1091.82,1091.82,81.06,노유자시설,,37.4320671,126.8774346,노유자시설
경기도 광명시 광명동 158-175,20140430.0,20140430.0,20140930.0,323.7,190.46,58.84,643.86,643.86,198.91,공동주택,다세대주택,37.4810237,126.852585,공동주택
경기도 광명시 일직동 225-10,20140430.0,20140430.0,20141212.0,271.0,157.47,58.11,298.44,298.44,110.13,제2종근린생활시설,,37.4212396,126.886224,제2종근린생활시설
경기도 광명시 하안동 867-4,20140507.0,20140507.0,20140924.0,313.2,169.48,54.11,489.26,374.2,119.48,단독주택,다가구주택,37.4540166,126.8625199,단독주택
경기도 광명시 철산동 132-3,20140510.0,20140510.0,20141105.0,207.8,123.06,59.22,342.83,342.83,164.98,공동주택,다세대주택,37.4858737,126.8645638,공동주택
경기도 광명시 소하동 922-11,20140510.0,20140510.0,20150126.0,138.0,87.21,63.2,415.21,415.21,300.88,공동주택,,37.43612,126.8790874,공동주택
경기도 광명시 광명동 758-2,20140524.0,20140524.0,20141202.0,436.2,229.6,52.64,659.86,659.86,151.27,공동주택,공동주택-다세대주택(도시형생활주택-단지형다세대),37.4708236,126.8460601,공동주택
경기도 광명시 하안동 867,20140527.0,20140527.0,20141118.0,212.4,126.59,59.6,346.84,235.24,110.75,단독주택,다가구주택2가구,37.4541545,126.8618389,단독주택
경기도 광명시 하안동 877,20140531.0,20140531.0,20140924.0,228.6,135.42,59.24,272.64,272.64,119.27,제2종근린생활시설,일반음식점,37.4531173,126.861752,제2종근린생활시설
경기도 광명시 광명동 290-42,20140604.0,20140604.0,20141218.0,145.0,88.35,60.93,335.64,335.64,231.48,공동주택,공동주택-다세대주택(도시형생활주택-단지형다세대),37.4745662,126.8512244,공동주택
경기도 광명시 광명동 158-947,20140605.0,20140605.0,20141023.0,169.6,101.68,59.95,360.8,360.8,212.74,공동주택,다세대주택,37.4797086,126.8506602,공동주택
경기도 광명시 광명동 143-4,20140616.0,20140616.0,20140918.0,402.9,259.62,64.4378,454.2,454.2,112.7327,제1종근린생활시설,소매점,37.4813366,126.8547249,제1종근린생활시설
경기도 광명시 소하동 1093,20140616.0,20140616.0,20141118.0,579.0,297.52,51.39,1125.8,1125.8,194.44,공동주택,공동주택-다세대주택(도시형생활주택-단지형다세대),37.4333629,126.8764298,공동주택
경기도 광명시 소하동 1093,20140616.0,20140616.0,20141118.0,579.0,297.52,51.39,1125.8,1125.8,194.44,공동주택,공동주택-다세대주택(도시형생활주택-단지형다세대),37.4333629,126.8764298,공동주택
경기도 광명시 철산동 509-262,20140624.0,20140624.0,20141212.0,391.0,234.26,59.91,805.1,805.1,205.88,공동주택,다세대주택,37.4715767,126.8652176,공동주택
경기도 광명시 하안동 242-4,20140630.0,20140630.0,20150226.0,228.0,134.52,59.0,421.09,270.16,118.49,제1종근린생활시설,"다가구주택,제1종근생",37.4569189,126.877601,제1종근린생활시설
경기도 광명시 하안동 883-8,20140701.0,20140701.0,20141118.0,1217.6,661.34,54.32,998.98,998.98,82.05,제2종근린생활시설,,37.4524556,126.8647922,제2종근린생활시설
경기도 광명시 소하동 1083-2,20140703.0,20140703.0,20141015.0,295.0,175.36,59.44,499.3,499.3,169.25,공동주택,도시형생활주택(다세대주택)8세대,37.4342478,126.8783505,공동주택
경기도 광명시 광명동 287-16,20140705.0,20140705.0,20141106.0,236.0,158.32,67.08,602.46,602.46,255.28,공동주택,도시형생활주택(다세대주택),37.4762395,126.8518129,공동주택
경기도 광명시 광명동 287-14,20140705.0,20140705.0,20141106.0,243.0,157.42,64.78,599.38,599.38,246.66,공동주택,도시형생활주택(다세대주택),37.4760293,126.8517119,공동주택
경기도 광명시 하안동 238,20140707.0,20140707.0,20150706.0,826.0,111.23,13.46,492.25,260.15,31.49,단독주택,"다가구주택(3가구),제1종근린생활시설(소매점)",37.456321,126.877055,단독주택
경기도 광명시 소하동 31-5,20140707.0,20140707.0,20141120.0,365.0,215.39,59.01,628.49,594.04,162.75,창고시설,"수리점,사무실",37.4515783,126.8928383,창고시설
경기도 광명시 하안동 865-4,20140707.0,20140707.0,20141117.0,300.0,128.61,42.87,184.86,184.86,61.62,단독주택,다가구주택2가구,37.4543434,126.8602841,단독주택
경기도 광명시 광명동 158-174,20140710.0,20140710.0,20170116.0,106.1,63.32,59.68,192.77,192.77,181.69,단독주택,단독주택-다가구주택(3가구),37.4811728,126.8526502,단독주택
경기도 광명시 광명동 158-97,20140712.0,20140712.0,20141117.0,198.3,116.42,58.71,415.15,415.15,209.35,공동주택,공동주택-다세대주택 (도시형생활주택-단지형다세대),37.48114100000001,126.8536742,공동주택
경기도 광명시 일직동 510-10,20140715.0,20140714.0,20151208.0,939.8,657.45,69.96,7534.92,4464.73,475.07,업무시설,"업무시설(오피스텔),근린생활시설",37.4212396,126.886224,업무시설
경기도 광명시 철산동 187,20140723.0,20140723.0,20141124.0,179.5,101.87,56.75,282.38,282.38,157.31,공동주택,도시형생활주택,37.4820781,126.8632464,공동주택
경기도 광명시 광명동 298-35,20140729.0,20140729.0,20141229.0,287.0,171.96,59.92,592.99,592.99,206.62,공동주택,공동주택-다세대주택(도시형생활주택-단지형다세대),37.4744839,126.854313,공동주택
경기도 광명시 하안동 865-5,20140730.0,20140730.0,20141121.0,485.1,180.8,37.27,274.34,274.34,56.55,단독주택,다가구주택,37.4542189,126.8604573,단독주택
경기도 광명시 하안동 889-2,20140806.0,20140806.0,20141204.0,397.6,215.625,54.23,491.46,491.46,123.61,제2종근린생활시설,제2종근린생활시설(일반음식점),37.4526476,126.860344,제2종근린생활시설
경기도 광명시 일직동 504-5,20140809.0,20140809.0,20150105.0,260.1,153.58,59.05,494.76,494.76,190.22,단독주택,"제2종근린생활시설(일반음식점),단독주택(다가구주택)",37.4212396,126.886224,단독주택
경기도 광명시 광명동 158-955,20140811.0,20140811.0,20141223.0,433.4,252.0,58.14,659.83,659.83,152.25,공동주택,공동주택-다세대주택 (도시형생활주택-단지형다세대),37.4802188,126.8496664,공동주택
경기도 광명시 광명동 158-1046,20140813.0,20140813.0,20141208.0,392.7,234.43,59.7,933.95,903.15,229.98,공동주택,"공동주택-다세대주택(도시형생활주택-단지형다세대),업무시설(오피스텔)",37.4806369,126.8515146,공동주택
경기도 광명시 일직동 광명역세권 40 6,20140815.0,20140815.0,20141103.0,280.0,139.92,49.97,223.24,223.24,79.72,단독주택,,37.416522,126.884789,단독주택
경기도 광명시 하안동 876-1,20140816.0,20140816.0,20150626.0,394.3,236.18,59.9,774.15,473.02,119.96,제1종근린생활시설,소매점,37.4531925,126.86104,제1종근린생활시설
경기도 광명시 소하동 1338-2,20140820.0,20140820.0,20150922.0,865.5,597.94,69.09,5722.52,4228.81,488.6,제1종근린생활시설,"제1종근린생활시설(소매점,의원),제2종근린생활시설(일반음식점,사무소)",37.4472879,126.8849839,제1종근린생활시설
경기도 광명시 광명동 288-70,20140820.0,20140820.0,20150223.0,342.0,223.55,65.37,659.89,659.89,192.95,공동주택,공동주택-다세대주택(도시형생활주택-단지형다세대)-12세대,37.4758945,126.8516344,공동주택
경기도 광명시 일직동 503-1,20140824.0,20140824.0,20150105.0,272.0,162.66,59.8,494.82,494.82,181.92,단독주택,"제2종근린생활시설(일반음식점),단독주택(다가구주택)",37.4212396,126.886224,단독주택
경기도 광명시 광명동 752-1,20140829.0,20140829.0,20141124.0,485.5,138.0,28.42,272.88,272.88,56.21,제1종근린생활시설,제1종근린생활시설(소매점),37.46975339999999,126.848889,제1종근린생활시설
경기도 광명시 광명동 207-16,20140901.0,20140901.0,20141212.0,300.0,179.89,59.96,655.8,655.8,218.6,공동주택,공동주택-다세대주택(도시형생활주택-단지형다세대),37.4773699,126.8505205,공동주택
경기도 광명시 소하동 1282-5,20140902.0,20140902.0,20141210.0,283.0,159.38,56.31,491.49,491.49,173.67,단독주택,,37.4551991,126.883001,단독주택
경기도 광명시 소하동 1398-2,20140902.0,20140902.0,20150115.0,277.0,133.72,48.27,232.64,208.75,75.36,단독주택,단독주택(다가구주택-2가구),37.4313896,126.876409,단독주택
경기도 광명시 광명동 158-1421,20140903.0,20140903.0,20150304.0,333.7,199.54,59.8,650.66,650.66,194.98,공동주택,도시형생활주택(단지형다세대주택),37.4802413,126.8508455,공동주택
경기도 광명시 소하동 36-7,20140910.0,20140910.0,20150122.0,259.0,150.08,57.95,424.52,424.52,163.91,제2종근린생활시설,"제1종근린생활시설,다가구주택",37.4520887,126.889875,제2종근린생활시설
경기도 광명시 일직동 505-3,20140913.0,20140913.0,20150213.0,261.8,156.66,59.84,494.46,494.46,188.87,단독주택,"제2종근린생활시설(일반음식점),단독주택(다가구주택",37.4212396,126.886224,단독주택
경기도 광명시 광명동 58-2,20140915.0,20140915.0,20150209.0,275.0,189.58,68.94,975.09,945.48,343.81,공동주택,"제2종근린생활시설(사무소),공동주택-다세대주택(도시형생활주택-원룸형주택)",37.48421829999999,126.8575242,공동주택
경기도 광명시 소하동 1321-2,20140916.0,20140916.0,20150225.0,258.2,154.18,59.71,491.06,491.06,190.18,단독주택,"다구주택,제2종근.생(일반음식점)",37.4481382,126.8886393,단독주택
경기도 광명시 일직동 522-1,20140917.0,20140917.0,20150730.0,261.8,156.63,59.83,491.6,491.6,187.78,단독주택,"다가구주택, 제2종근린생활시설",37.4212396,126.886224,단독주택
경기도 광명시 광명동 290-41,20140917.0,20140917.0,20150123.0,310.0,211.06,68.08,658.86,658.86,212.54,공동주택,도시형생활주택(다세대주택),37.4746023,126.8510879,공동주택
경기도 광명시 소하동 1282-6,20140920.0,20140920.0,20150121.0,281.9,160.68,57.0,494.31,494.31,175.35,단독주택,"제2종근린생활시설(수리점),단독주택(다가구주택)",37.4551377,126.8828414,단독주택
경기도 광명시 광명동 49-39,20140924.0,20140924.0,20150203.0,340.0,202.93,59.69,659.38,659.38,193.94,공동주택,도시형생활주택(다세대주택),37.4751884,126.8555353,공동주택
경기도 광명시 일직동 519,20140929.0,20140929.0,20170808.0,24083.0,4516.6271,18.7544,114876.3105,77536.8819,321.9569,공동주택,어린이집,37.4212396,126.886224,"공동주택,제1종근린생활시설,업무시설,대규모,아파트"
경기도 광명시 광명동 102-1,20140930.0,20140930.0,20150908.0,637.7,445.6,69.88,5429.85,4059.91,636.65,공동주택,"제1종근린생활시설(소매점),업무시설(오피스텔),공동주택(아파트)",37.4826633,126.8562333,"공동주택,아파트,대규모"
경기도 광명시 일직동 518,20141002.0,20141002.0,20170727.0,32469.0,7962.5058,24.52,159104.9603,113639.0011,349.99,공동주택,아파트,37.4212396,126.88622399999998,"공동주택,제1종근린생활시설,업무시설,대규모,아파트"
경기도 광명시 소하동 광명역세권 택지개발지구 단39-5,20141006.0,20141006.0,20150211.0,268.0,94.96,35.4328,140.59,140.59,52.459,단독주택,,37.4397486,126.881855,단독주택
경기도 광명시 소하동 1313-3,20141015.0,20141015.0,20150114.0,230.3,105.92,45.99,335.24,229.62,99.7,단독주택,다가구주택,37.4494337,126.8891989,단독주택
경기도 광명시 소하동 1313-4,20141016.0,20141016.0,20150424.0,782.9,665.07,84.94,2054.09,1995.21,254.84,자동차관련시설,"주차장,제1종근.생시설",37.4494487,126.8894305,자동차관련시설
경기도 광명시 하안동 233-1,20141017.0,20141017.0,20150402.0,900.0,152.15,16.91,152.15,152.15,16.91,제1종근린생활시설,제1종근린생활시설,37.4559593,126.8777106,제1종근린생활시설
경기도 광명시 하안동 233-1,20141017.0,20141017.0,20150402.0,900.0,152.15,16.91,152.15,152.15,16.91,제1종근린생활시설,제1종근린생활시설,37.4559593,126.8777106,제1종근린생활시설
